adm0_name,date,day_of_week,cum_cases,mob_resid
Uruguay,2020-04-23,3,557,17
Uruguay,2020-04-24,4,563,18
Uruguay,2020-04-25,5,596,18
Uruguay,2020-04-26,6,606,19
Uruguay,2020-04-27,0,620,17
Uruguay,2020-04-28,1,625,16
Uruguay,2020-04-29,2,630,15
Uruguay,2020-04-30,3,643,13
Uruguay,2020-05-01,4,648,27
Uruguay,2020-05-02,5,652,15
Uruguay,2020-05-03,6,655,16
Uruguay,2020-05-04,0,657,15
Uruguay,2020-05-05,1,670,15
Uruguay,2020-05-06,2,673,15
Uruguay,2020-05-07,3,684,14
Uruguay,2020-05-08,4,694,15
Uruguay,2020-05-09,5,702,13
Uruguay,2020-05-10,6,707,13
Uruguay,2020-05-11,0,711,13
Uruguay,2020-05-12,1,717,13
Uruguay,2020-05-13,2,719,13
Uruguay,2020-05-14,3,724,12
Uruguay,2020-05-15,4,732,14
Uruguay,2020-05-16,5,733,12
Uruguay,2020-05-17,6,734,13
Uruguay,2020-05-18,0,737,15
Uruguay,2020-05-19,1,738,12
Uruguay,2020-05-20,2,746,12
Uruguay,2020-05-21,3,749,17
Uruguay,2020-05-22,4,753,17
Uruguay,2020-05-23,5,764,14
Uruguay,2020-05-24,6,769,15
Uruguay,2020-05-25,0,787,14
Uruguay,2020-05-26,1,789,13
Uruguay,2020-05-27,2,803,12
Uruguay,2020-05-28,3,811,13
Uruguay,2020-05-29,4,816,13
Uzbekistan,2020-02-16,6,0,
Uzbekistan,2020-02-17,0,0,
Uzbekistan,2020-02-18,1,0,
Uzbekistan,2020-02-19,2,0,
Uzbekistan,2020-02-20,3,0,
Uzbekistan,2020-02-21,4,0,
Uzbekistan,2020-02-22,5,0,
Uzbekistan,2020-02-23,6,0,
Uzbekistan,2020-02-24,0,0,
Uzbekistan,2020-02-25,1,0,
Uzbekistan,2020-02-26,2,0,
Uzbekistan,2020-02-27,3,0,
Uzbekistan,2020-02-28,4,0,
Uzbekistan,2020-02-29,5,0,
Uzbekistan,2020-03-01,6,0,
Uzbekistan,2020-03-02,0,0,
Uzbekistan,2020-03-03,1,0,
Uzbekistan,2020-03-04,2,0,
Uzbekistan,2020-03-05,3,0,
Uzbekistan,2020-03-06,4,0,
Uzbekistan,2020-03-07,5,0,
Uzbekistan,2020-03-08,6,0,
Uzbekistan,2020-03-09,0,0,
Uzbekistan,2020-03-10,1,0,
Uzbekistan,2020-03-11,2,0,
Uzbekistan,2020-03-12,3,0,
Uzbekistan,2020-03-13,4,0,
Uzbekistan,2020-03-14,5,0,
Uzbekistan,2020-03-15,6,1,
Uzbekistan,2020-03-16,0,6,
Uzbekistan,2020-03-17,1,10,
Uzbekistan,2020-03-18,2,15,
Uzbekistan,2020-03-19,3,23,
Uzbekistan,2020-03-20,4,33,
Uzbekistan,2020-03-21,5,43,
Uzbekistan,2020-03-22,6,43,
Uzbekistan,2020-03-23,0,46,
Uzbekistan,2020-03-24,1,50,
Uzbekistan,2020-03-25,2,60,
Uzbekistan,2020-03-26,3,75,
Uzbekistan,2020-03-27,4,88,
Uzbekistan,2020-03-28,5,104,
Uzbekistan,2020-03-29,6,144,
Uzbekistan,2020-03-30,0,149,
Uzbekistan,2020-03-31,1,172,
Uzbekistan,2020-04-01,2,181,
Uzbekistan,2020-04-02,3,205,
Uzbekistan,2020-04-03,4,227,
Uzbekistan,2020-04-04,5,266,
Uzbekistan,2020-04-05,6,342,
Uzbekistan,2020-04-06,0,457,
Uzbekistan,2020-04-07,1,520,
Uzbekistan,2020-04-08,2,545,
Uzbekistan,2020-04-09,3,582,
Uzbekistan,2020-04-10,4,624,
Uzbekistan,2020-04-11,5,767,
Uzbekistan,2020-04-12,6,865,
Uzbekistan,2020-04-13,0,998,
Uzbekistan,2020-04-14,1,1165,
Uzbekistan,2020-04-15,2,1302,
Uzbekistan,2020-04-16,3,1349,
Uzbekistan,2020-04-17,4,1405,
Uzbekistan,2020-04-18,5,1490,
Uzbekistan,2020-04-19,6,1565,
Uzbekistan,2020-04-20,0,1627,
Uzbekistan,2020-04-21,1,1678,
Uzbekistan,2020-04-22,2,1716,
Uzbekistan,2020-04-23,3,1758,
Uzbekistan,2020-04-24,4,1804,
Uzbekistan,2020-04-25,5,1862,
Uzbekistan,2020-04-26,6,1869,
Uzbekistan,2020-04-27,0,1904,
Uzbekistan,2020-04-28,1,1939,
Uzbekistan,2020-04-29,2,2002,
Uzbekistan,2020-04-30,3,2039,
Uzbekistan,2020-05-01,4,2086,
Uzbekistan,2020-05-02,5,2118,
Uzbekistan,2020-05-03,6,2149,
Uzbekistan,2020-05-04,0,2189,
Uzbekistan,2020-05-05,1,2207,
Uzbekistan,2020-05-06,2,2233,
Uzbekistan,2020-05-07,3,2298,
Uzbekistan,2020-05-08,4,2325,
Uzbekistan,2020-05-09,5,2349,
Uzbekistan,2020-05-10,6,2418,
Uzbekistan,2020-05-11,0,2486,
Uzbekistan,2020-05-12,1,2519,
Uzbekistan,2020-05-13,2,2612,
Uzbekistan,2020-05-14,3,2645,
Uzbekistan,2020-05-15,4,2686,
Uzbekistan,2020-05-16,5,2738,
Uzbekistan,2020-05-17,6,2753,
Uzbekistan,2020-05-18,0,2791,
Uzbekistan,2020-05-19,1,2855,
Uzbekistan,2020-05-20,2,2939,
Uzbekistan,2020-05-21,3,2964,
Uzbekistan,2020-05-22,4,3028,
Uzbekistan,2020-05-23,5,3115,
Uzbekistan,2020-05-24,6,3164,
Uzbekistan,2020-05-25,0,3189,
Uzbekistan,2020-05-26,1,3290,
Uzbekistan,2020-05-27,2,3369,
Uzbekistan,2020-05-28,3,3444,
Uzbekistan,2020-05-29,4,3468,
Venezuela,2020-02-16,6,0,0
Venezuela,2020-02-17,0,0,-1
Venezuela,2020-02-18,1,0,-1
Venezuela,2020-02-19,2,0,-3
Venezuela,2020-02-20,3,0,-2
Venezuela,2020-02-21,4,0,1
Venezuela,2020-02-22,5,0,-1
Venezuela,2020-02-23,6,0,-3
Venezuela,2020-02-24,0,0,6
Venezuela,2020-02-25,1,0,9
Venezuela,2020-02-26,2,0,0
Venezuela,2020-02-27,3,0,1
Venezuela,2020-02-28,4,0,-1
Venezuela,2020-02-29,5,0,1
Venezuela,2020-03-01,6,0,1
Venezuela,2020-03-02,0,0,-1
Venezuela,2020-03-03,1,0,-1
Venezuela,2020-03-04,2,0,0
Venezuela,2020-03-05,3,0,-1
Venezuela,2020-03-06,4,0,-2
Venezuela,2020-03-07,5,0,-1
Venezuela,2020-03-08,6,0,0
Venezuela,2020-03-09,0,0,-2
Venezuela,2020-03-10,1,0,2
Venezuela,2020-03-11,2,0,0
Venezuela,2020-03-12,3,0,0
Venezuela,2020-03-13,4,0,-1
Venezuela,2020-03-14,5,2,3
Venezuela,2020-03-15,6,10,4
Venezuela,2020-03-16,0,17,12
Venezuela,2020-03-17,1,33,18
Venezuela,2020-03-18,2,36,20
Venezuela,2020-03-19,3,42,22
Venezuela,2020-03-20,4,42,23
Venezuela,2020-03-21,5,70,19
Venezuela,2020-03-22,6,70,15
Venezuela,2020-03-23,0,77,22
Venezuela,2020-03-24,1,84,23
Venezuela,2020-03-25,2,91,24
Venezuela,2020-03-26,3,107,23
Venezuela,2020-03-27,4,107,24
Venezuela,2020-03-28,5,119,19
Venezuela,2020-03-29,6,119,16
Venezuela,2020-03-30,0,135,21
Venezuela,2020-03-31,1,135,22
Venezuela,2020-04-01,2,143,23
Venezuela,2020-04-02,3,146,23
Venezuela,2020-04-03,4,153,23
Venezuela,2020-04-04,5,155,19
Venezuela,2020-04-05,6,159,15
Venezuela,2020-04-06,0,165,20
Venezuela,2020-04-07,1,165,20
Venezuela,2020-04-08,2,167,21
Venezuela,2020-04-09,3,171,25
Venezuela,2020-04-10,4,171,28
Venezuela,2020-04-11,5,175,20
Venezuela,2020-04-12,6,181,14
Venezuela,2020-04-13,0,189,20
Venezuela,2020-04-14,1,189,21
Venezuela,2020-04-15,2,197,22
Venezuela,2020-04-16,3,204,22
Venezuela,2020-04-17,4,204,24
Venezuela,2020-04-18,5,227,17
Venezuela,2020-04-19,6,256,14
Venezuela,2020-04-20,0,256,20
Venezuela,2020-04-21,1,285,21
Venezuela,2020-04-22,2,288,21
Venezuela,2020-04-23,3,311,21
Venezuela,2020-04-24,4,318,22
Venezuela,2020-04-25,5,323,17
Venezuela,2020-04-26,6,325,14
Venezuela,2020-04-27,0,329,20
Venezuela,2020-04-28,1,329,17
Venezuela,2020-04-29,2,331,21
Venezuela,2020-04-30,3,333,20
Venezuela,2020-05-01,4,335,23
Venezuela,2020-05-02,5,345,16
Venezuela,2020-05-03,6,357,12
Venezuela,2020-05-04,0,357,17
Venezuela,2020-05-05,1,361,18
Venezuela,2020-05-06,2,379,19
Venezuela,2020-05-07,3,381,19
Venezuela,2020-05-08,4,388,18
Venezuela,2020-05-09,5,402,13
Venezuela,2020-05-10,6,414,6
Venezuela,2020-05-11,0,422,17
Venezuela,2020-05-12,1,423,17
Venezuela,2020-05-13,2,423,18
Venezuela,2020-05-14,3,455,16
Venezuela,2020-05-15,4,459,19
Venezuela,2020-05-16,5,504,14
Venezuela,2020-05-17,6,541,11
Venezuela,2020-05-18,0,618,16
Venezuela,2020-05-19,1,749,17
Venezuela,2020-05-20,2,824,19
Venezuela,2020-05-21,3,882,20
Venezuela,2020-05-22,4,944,19
Venezuela,2020-05-23,5,1010,14
Venezuela,2020-05-24,6,1121,11
Venezuela,2020-05-25,0,1177,18
Venezuela,2020-05-26,1,1211,17
Venezuela,2020-05-27,2,1245,18
Venezuela,2020-05-28,3,1325,19
Venezuela,2020-05-29,4,1370,19
Vietnam,2020-02-16,6,16,7
Vietnam,2020-02-17,0,16,6
Vietnam,2020-02-18,1,16,6
Vietnam,2020-02-19,2,16,4
Vietnam,2020-02-20,3,16,3
Vietnam,2020-02-21,4,16,7
Vietnam,2020-02-22,5,16,7
Vietnam,2020-02-23,6,16,6
Vietnam,2020-02-24,0,16,5
Vietnam,2020-02-25,1,16,5
Vietnam,2020-02-26,2,16,3
Vietnam,2020-02-27,3,16,2
Vietnam,2020-02-28,4,16,6
Vietnam,2020-02-29,5,16,6
Vietnam,2020-03-01,6,16,5
Vietnam,2020-03-02,0,16,5
Vietnam,2020-03-03,1,16,5
Vietnam,2020-03-04,2,16,5
Vietnam,2020-03-05,3,16,2
Vietnam,2020-03-06,4,16,5
Vietnam,2020-03-07,5,18,7
Vietnam,2020-03-08,6,30,6
Vietnam,2020-03-09,0,30,6
Vietnam,2020-03-10,1,31,6
Vietnam,2020-03-11,2,38,4
Vietnam,2020-03-12,3,39,3
Vietnam,2020-03-13,4,47,8
Vietnam,2020-03-14,5,53,9
Vietnam,2020-03-15,6,56,9
Vietnam,2020-03-16,0,61,8
Vietnam,2020-03-17,1,66,8
Vietnam,2020-03-18,2,75,7
Vietnam,2020-03-19,3,85,5
Vietnam,2020-03-20,4,91,9
Vietnam,2020-03-21,5,94,11
Vietnam,2020-03-22,6,113,11
Vietnam,2020-03-23,0,123,9
Vietnam,2020-03-24,1,134,9
Vietnam,2020-03-25,2,141,8
Vietnam,2020-03-26,3,153,7
Vietnam,2020-03-27,4,163,12
Vietnam,2020-03-28,5,174,15
Vietnam,2020-03-29,6,188,16
Vietnam,2020-03-30,0,203,15
Vietnam,2020-03-31,1,212,14
Vietnam,2020-04-01,2,218,16
Vietnam,2020-04-02,3,233,23
Vietnam,2020-04-03,4,237,22
Vietnam,2020-04-04,5,240,23
Vietnam,2020-04-05,6,241,22
Vietnam,2020-04-06,0,245,20
Vietnam,2020-04-07,1,249,19
Vietnam,2020-04-08,2,251,17
Vietnam,2020-04-09,3,255,15
Vietnam,2020-04-10,4,257,20
Vietnam,2020-04-11,5,258,21
Vietnam,2020-04-12,6,262,20
Vietnam,2020-04-13,0,265,20
Vietnam,2020-04-14,1,266,18
Vietnam,2020-04-15,2,267,16
Vietnam,2020-04-16,3,268,13
Vietnam,2020-04-17,4,268,18
Vietnam,2020-04-18,5,268,18
Vietnam,2020-04-19,6,268,16
Vietnam,2020-04-20,0,268,15
Vietnam,2020-04-21,1,268,15
Vietnam,2020-04-22,2,268,13
Vietnam,2020-04-23,3,268,10
Vietnam,2020-04-24,4,270,15
Vietnam,2020-04-25,5,270,15
Vietnam,2020-04-26,6,270,13
Vietnam,2020-04-27,0,270,11
Vietnam,2020-04-28,1,270,9
Vietnam,2020-04-29,2,270,5
Vietnam,2020-04-30,3,270,8
Vietnam,2020-05-01,4,270,16
Vietnam,2020-05-02,5,270,13
Vietnam,2020-05-03,6,271,7
Vietnam,2020-05-04,0,271,7
Vietnam,2020-05-05,1,271,6
Vietnam,2020-05-06,2,271,5
Vietnam,2020-05-07,3,288,3
Vietnam,2020-05-08,4,288,7
Vietnam,2020-05-09,5,288,8
Vietnam,2020-05-10,6,288,7
Vietnam,2020-05-11,0,288,5
Vietnam,2020-05-12,1,288,5
Vietnam,2020-05-13,2,288,3
Vietnam,2020-05-14,3,312,1
Vietnam,2020-05-15,4,314,5
Vietnam,2020-05-16,5,318,7
Vietnam,2020-05-17,6,320,7
Vietnam,2020-05-18,0,324,4
Vietnam,2020-05-19,1,324,4
Vietnam,2020-05-20,2,324,3
Vietnam,2020-05-21,3,324,1
Vietnam,2020-05-22,4,324,5
Vietnam,2020-05-23,5,325,7
Vietnam,2020-05-24,6,325,7
Vietnam,2020-05-25,0,326,5
Vietnam,2020-05-26,1,327,3
Vietnam,2020-05-27,2,327,3
Vietnam,2020-05-28,3,327,1
Vietnam,2020-05-29,4,328,5
West Bank and Gaza,2020-02-16,6,0,
West Bank and Gaza,2020-02-17,0,0,
West Bank and Gaza,2020-02-18,1,0,
West Bank and Gaza,2020-02-19,2,0,
West Bank and Gaza,2020-02-20,3,0,
West Bank and Gaza,2020-02-21,4,0,
West Bank and Gaza,2020-02-22,5,0,
West Bank and Gaza,2020-02-23,6,0,
West Bank and Gaza,2020-02-24,0,0,
West Bank and Gaza,2020-02-25,1,0,
West Bank and Gaza,2020-02-26,2,0,
West Bank and Gaza,2020-02-27,3,0,
West Bank and Gaza,2020-02-28,4,0,
West Bank and Gaza,2020-02-29,5,0,
West Bank and Gaza,2020-03-01,6,0,
West Bank and Gaza,2020-03-02,0,0,
West Bank and Gaza,2020-03-03,1,0,
West Bank and Gaza,2020-03-04,2,0,
West Bank and Gaza,2020-03-05,3,4,
West Bank and Gaza,2020-03-06,4,7,
West Bank and Gaza,2020-03-07,5,16,
West Bank and Gaza,2020-03-08,6,16,
West Bank and Gaza,2020-03-09,0,19,
West Bank and Gaza,2020-03-10,1,26,
West Bank and Gaza,2020-03-11,2,30,
West Bank and Gaza,2020-03-12,3,30,
West Bank and Gaza,2020-03-13,4,31,
West Bank and Gaza,2020-03-14,5,35,
West Bank and Gaza,2020-03-15,6,38,
West Bank and Gaza,2020-03-16,0,38,
West Bank and Gaza,2020-03-17,1,39,
West Bank and Gaza,2020-03-18,2,41,
West Bank and Gaza,2020-03-19,3,44,
West Bank and Gaza,2020-03-20,4,47,
West Bank and Gaza,2020-03-21,5,48,
West Bank and Gaza,2020-03-22,6,52,
West Bank and Gaza,2020-03-23,0,59,
West Bank and Gaza,2020-03-24,1,59,
West Bank and Gaza,2020-03-25,2,59,
West Bank and Gaza,2020-03-26,3,84,
West Bank and Gaza,2020-03-27,4,91,
West Bank and Gaza,2020-03-28,5,98,
West Bank and Gaza,2020-03-29,6,109,
West Bank and Gaza,2020-03-30,0,116,
West Bank and Gaza,2020-03-31,1,119,
West Bank and Gaza,2020-04-01,2,134,
West Bank and Gaza,2020-04-02,3,161,
West Bank and Gaza,2020-04-03,4,194,
West Bank and Gaza,2020-04-04,5,217,
West Bank and Gaza,2020-04-05,6,237,
West Bank and Gaza,2020-04-06,0,254,
West Bank and Gaza,2020-04-07,1,261,
West Bank and Gaza,2020-04-08,2,263,
West Bank and Gaza,2020-04-09,3,263,
West Bank and Gaza,2020-04-10,4,267,
West Bank and Gaza,2020-04-11,5,268,
West Bank and Gaza,2020-04-12,6,271,
West Bank and Gaza,2020-04-13,0,273,
West Bank and Gaza,2020-04-14,1,284,
West Bank and Gaza,2020-04-15,2,291,
West Bank and Gaza,2020-04-16,3,294,
West Bank and Gaza,2020-04-17,4,307,
West Bank and Gaza,2020-04-18,5,313,
West Bank and Gaza,2020-04-19,6,319,
West Bank and Gaza,2020-04-20,0,329,
West Bank and Gaza,2020-04-21,1,329,
West Bank and Gaza,2020-04-22,2,335,
West Bank and Gaza,2020-04-23,3,336,
West Bank and Gaza,2020-04-24,4,340,
West Bank and Gaza,2020-04-25,5,342,
West Bank and Gaza,2020-04-26,6,342,
West Bank and Gaza,2020-04-27,0,342,
West Bank and Gaza,2020-04-28,1,343,
West Bank and Gaza,2020-04-29,2,344,
West Bank and Gaza,2020-04-30,3,344,
West Bank and Gaza,2020-05-01,4,353,
West Bank and Gaza,2020-05-02,5,353,
West Bank and Gaza,2020-05-03,6,353,
West Bank and Gaza,2020-05-04,0,362,
West Bank and Gaza,2020-05-05,1,371,
West Bank and Gaza,2020-05-06,2,374,
West Bank and Gaza,2020-05-07,3,375,
West Bank and Gaza,2020-05-08,4,375,
West Bank and Gaza,2020-05-09,5,375,
West Bank and Gaza,2020-05-10,6,375,
West Bank and Gaza,2020-05-11,0,375,
West Bank and Gaza,2020-05-12,1,375,
West Bank and Gaza,2020-05-13,2,375,
West Bank and Gaza,2020-05-14,3,375,
West Bank and Gaza,2020-05-15,4,375,
West Bank and Gaza,2020-05-16,5,376,
West Bank and Gaza,2020-05-17,6,381,
West Bank and Gaza,2020-05-18,0,388,
West Bank and Gaza,2020-05-19,1,391,
West Bank and Gaza,2020-05-20,2,398,
West Bank and Gaza,2020-05-21,3,423,
West Bank and Gaza,2020-05-22,4,423,
West Bank and Gaza,2020-05-23,5,423,
West Bank and Gaza,2020-05-24,6,423,
West Bank and Gaza,2020-05-25,0,423,
West Bank and Gaza,2020-05-26,1,429,
West Bank and Gaza,2020-05-27,2,434,
West Bank and Gaza,2020-05-28,3,446,
West Bank and Gaza,2020-05-29,4,446,
Western Sahara,2020-02-16,6,0,
Western Sahara,2020-02-17,0,0,
Western Sahara,2020-02-18,1,0,
Western Sahara,2020-02-19,2,0,
Western Sahara,2020-02-20,3,0,
Western Sahara,2020-02-21,4,0,
Western Sahara,2020-02-22,5,0,
Western Sahara,2020-02-23,6,0,
Western Sahara,2020-02-24,0,0,
Western Sahara,2020-02-25,1,0,
Western Sahara,2020-02-26,2,0,
Western Sahara,2020-02-27,3,0,
Western Sahara,2020-02-28,4,0,
Western Sahara,2020-02-29,5,0,
Western Sahara,2020-03-01,6,0,
Western Sahara,2020-03-02,0,0,
Western Sahara,2020-03-03,1,0,
Western Sahara,2020-03-04,2,0,
Western Sahara,2020-03-05,3,0,
Western Sahara,2020-03-06,4,0,
Western Sahara,2020-03-07,5,0,
Western Sahara,2020-03-08,6,0,
Western Sahara,2020-03-09,0,0,
Western Sahara,2020-03-10,1,0,
Western Sahara,2020-03-11,2,0,
Western Sahara,2020-03-12,3,0,
Western Sahara,2020-03-13,4,0,
Western Sahara,2020-03-14,5,0,
Western Sahara,2020-03-15,6,0,
Western Sahara,2020-03-16,0,0,
Western Sahara,2020-03-17,1,0,
Western Sahara,2020-03-18,2,0,
Western Sahara,2020-03-19,3,0,
Western Sahara,2020-03-20,4,0,
Western Sahara,2020-03-21,5,0,
Western Sahara,2020-03-22,6,0,
Western Sahara,2020-03-23,0,0,
Western Sahara,2020-03-24,1,0,
Western Sahara,2020-03-25,2,0,
Western Sahara,2020-03-26,3,0,
Western Sahara,2020-03-27,4,0,
Western Sahara,2020-03-28,5,0,
Western Sahara,2020-03-29,6,0,
Western Sahara,2020-03-30,0,0,
Western Sahara,2020-03-31,1,0,
Western Sahara,2020-04-01,2,0,
Western Sahara,2020-04-02,3,0,
Western Sahara,2020-04-03,4,0,
Western Sahara,2020-04-04,5,0,
Western Sahara,2020-04-05,6,4,
Western Sahara,2020-04-06,0,4,
Western Sahara,2020-04-07,1,4,
Western Sahara,2020-04-08,2,4,
Western Sahara,2020-04-09,3,4,
Western Sahara,2020-04-10,4,4,
Western Sahara,2020-04-11,5,4,
Western Sahara,2020-04-12,6,6,
Western Sahara,2020-04-13,0,6,
Western Sahara,2020-04-14,1,6,
Western Sahara,2020-04-15,2,6,
Western Sahara,2020-04-16,3,6,
Western Sahara,2020-04-17,4,6,
Western Sahara,2020-04-18,5,6,
Western Sahara,2020-04-19,6,6,
Western Sahara,2020-04-20,0,6,
Western Sahara,2020-04-21,1,6,
Western Sahara,2020-04-22,2,6,
Western Sahara,2020-04-23,3,6,
Western Sahara,2020-04-24,4,6,
Western Sahara,2020-04-25,5,6,
Western Sahara,2020-04-26,6,6,
Western Sahara,2020-04-27,0,6,
Western Sahara,2020-04-28,1,6,
Western Sahara,2020-04-29,2,6,
Western Sahara,2020-04-30,3,6,
Western Sahara,2020-05-01,4,6,
Western Sahara,2020-05-02,5,6,
Western Sahara,2020-05-03,6,6,
Western Sahara,2020-05-04,0,6,
Western Sahara,2020-05-05,1,6,
Western Sahara,2020-05-06,2,6,
Western Sahara,2020-05-07,3,6,
Western Sahara,2020-05-08,4,6,
Western Sahara,2020-05-09,5,6,
Western Sahara,2020-05-10,6,6,
Western Sahara,2020-05-11,0,6,
Western Sahara,2020-05-12,1,6,
Western Sahara,2020-05-13,2,6,
Western Sahara,2020-05-14,3,6,
Western Sahara,2020-05-15,4,6,
Western Sahara,2020-05-16,5,6,
Western Sahara,2020-05-17,6,6,
Western Sahara,2020-05-18,0,6,
Western Sahara,2020-05-19,1,6,
Western Sahara,2020-05-20,2,6,
Western Sahara,2020-05-21,3,6,
Western Sahara,2020-05-22,4,6,
Western Sahara,2020-05-23,5,6,
Western Sahara,2020-05-24,6,9,
Western Sahara,2020-05-25,0,9,
Western Sahara,2020-05-26,1,9,
Western Sahara,2020-05-27,2,9,
Western Sahara,2020-05-28,3,9,
Western Sahara,2020-05-29,4,9,
Yemen,2020-02-16,6,0,1
Yemen,2020-02-17,0,0,1
Yemen,2020-02-18,1,0,2
Yemen,2020-02-19,2,0,1
Yemen,2020-02-20,3,0,1
Yemen,2020-02-21,4,0,2
Yemen,2020-02-22,5,0,1
Yemen,2020-02-23,6,0,1
Yemen,2020-02-24,0,0,1
Yemen,2020-02-25,1,0,1
Yemen,2020-02-26,2,0,1
Yemen,2020-02-27,3,0,1
Yemen,2020-02-28,4,0,2
Yemen,2020-02-29,5,0,1
Yemen,2020-03-01,6,0,1
Yemen,2020-03-02,0,0,0
Yemen,2020-03-03,1,0,1
Yemen,2020-03-04,2,0,1
Yemen,2020-03-05,3,0,0
Yemen,2020-03-06,4,0,2
Yemen,2020-03-07,5,0,1
Yemen,2020-03-08,6,0,1
Yemen,2020-03-09,0,0,1
Yemen,2020-03-10,1,0,1
Yemen,2020-03-11,2,0,1
Yemen,2020-03-12,3,0,1
Yemen,2020-03-13,4,0,1
Yemen,2020-03-14,5,0,2
Yemen,2020-03-15,6,0,1
Yemen,2020-03-16,0,0,2
Yemen,2020-03-17,1,0,2
Yemen,2020-03-18,2,0,2
Yemen,2020-03-19,3,0,2
Yemen,2020-03-20,4,0,2
Yemen,2020-03-21,5,0,3
Yemen,2020-03-22,6,0,3
Yemen,2020-03-23,0,0,3
Yemen,2020-03-24,1,0,4
Yemen,2020-03-25,2,0,4
Yemen,2020-03-26,3,0,5
Yemen,2020-03-27,4,0,4
Yemen,2020-03-28,5,0,5
Yemen,2020-03-29,6,0,5
Yemen,2020-03-30,0,0,4
Yemen,2020-03-31,1,0,5
Yemen,2020-04-01,2,0,4
Yemen,2020-04-02,3,0,5
Yemen,2020-04-03,4,0,4
Yemen,2020-04-04,5,0,4
Yemen,2020-04-05,6,0,4
Yemen,2020-04-06,0,0,5
Yemen,2020-04-07,1,0,4
Yemen,2020-04-08,2,0,5
Yemen,2020-04-09,3,0,5
Yemen,2020-04-10,4,1,5
Yemen,2020-04-11,5,1,6
Yemen,2020-04-12,6,1,5
Yemen,2020-04-13,0,1,5
Yemen,2020-04-14,1,1,5
Yemen,2020-04-15,2,1,5
Yemen,2020-04-16,3,1,5
Yemen,2020-04-17,4,1,3
Yemen,2020-04-18,5,1,3
Yemen,2020-04-19,6,1,3
Yemen,2020-04-20,0,1,3
Yemen,2020-04-21,1,1,1
Yemen,2020-04-22,2,1,0
Yemen,2020-04-23,3,1,2
Yemen,2020-04-24,4,1,5
Yemen,2020-04-25,5,1,7
Yemen,2020-04-26,6,1,7
Yemen,2020-04-27,0,1,6
Yemen,2020-04-28,1,1,5
Yemen,2020-04-29,2,6,7
Yemen,2020-04-30,3,6,8
Yemen,2020-05-01,4,7,3
Yemen,2020-05-02,5,10,7
Yemen,2020-05-03,6,10,6
Yemen,2020-05-04,0,12,5
Yemen,2020-05-05,1,22,6
Yemen,2020-05-06,2,25,7
Yemen,2020-05-07,3,25,9
Yemen,2020-05-08,4,34,5
Yemen,2020-05-09,5,34,7
Yemen,2020-05-10,6,51,8
Yemen,2020-05-11,0,56,8
Yemen,2020-05-12,1,65,8
Yemen,2020-05-13,2,70,8
Yemen,2020-05-14,3,85,9
Yemen,2020-05-15,4,106,5
Yemen,2020-05-16,5,122,9
Yemen,2020-05-17,6,128,8
Yemen,2020-05-18,0,130,7
Yemen,2020-05-19,1,167,7
Yemen,2020-05-20,2,184,8
Yemen,2020-05-21,3,197,8
Yemen,2020-05-22,4,209,3
Yemen,2020-05-23,5,212,8
Yemen,2020-05-24,6,222,4
Yemen,2020-05-25,0,233,10
Yemen,2020-05-26,1,249,10
Yemen,2020-05-27,2,256,11
Yemen,2020-05-28,3,278,12
Yemen,2020-05-29,4,283,8
Zambia,2020-02-16,6,0,3
Zambia,2020-02-17,0,0,3
Zambia,2020-02-18,1,0,2
Zambia,2020-02-19,2,0,3
Zambia,2020-02-20,3,0,3
Zambia,2020-02-21,4,0,2
Zambia,2020-02-22,5,0,3
Zambia,2020-02-23,6,0,3
Zambia,2020-02-24,0,0,4
Zambia,2020-02-25,1,0,3
Zambia,2020-02-26,2,0,2
Zambia,2020-02-27,3,0,1
Zambia,2020-02-28,4,0,2
Zambia,2020-02-29,5,0,1
Zambia,2020-03-01,6,0,1
Zambia,2020-03-02,0,0,1
Zambia,2020-03-03,1,0,2
Zambia,2020-03-04,2,0,2
Zambia,2020-03-05,3,0,0
Zambia,2020-03-06,4,0,1
Zambia,2020-03-07,5,0,1
Zambia,2020-03-08,6,0,0
Zambia,2020-03-09,0,0,12
Zambia,2020-03-10,1,0,1
Zambia,2020-03-11,2,0,0
Zambia,2020-03-12,3,0,11
Zambia,2020-03-13,4,0,2
Zambia,2020-03-14,5,0,2
Zambia,2020-03-15,6,0,2
Zambia,2020-03-16,0,0,2
Zambia,2020-03-17,1,0,1
Zambia,2020-03-18,2,2,3
Zambia,2020-03-19,3,2,2
Zambia,2020-03-20,4,2,2
Zambia,2020-03-21,5,2,5
Zambia,2020-03-22,6,3,6
Zambia,2020-03-23,0,3,5
Zambia,2020-03-24,1,3,5
Zambia,2020-03-25,2,12,5
Zambia,2020-03-26,3,16,6
Zambia,2020-03-27,4,22,9
Zambia,2020-03-28,5,28,9
Zambia,2020-03-29,6,29,10
Zambia,2020-03-30,0,35,10
Zambia,2020-03-31,1,35,9
Zambia,2020-04-01,2,36,10
Zambia,2020-04-02,3,39,11
Zambia,2020-04-03,4,39,13
Zambia,2020-04-04,5,39,10
Zambia,2020-04-05,6,39,11
Zambia,2020-04-06,0,39,12
Zambia,2020-04-07,1,39,11
Zambia,2020-04-08,2,39,11
Zambia,2020-04-09,3,39,10
Zambia,2020-04-10,4,40,20
Zambia,2020-04-11,5,40,13
Zambia,2020-04-12,6,43,11
